,user_id,business_id,stars,name
558,sg85u9Wiiq6Ird5KJXiqlw,SZU9c8V2GuREDN5KgyHFJw,5,Santa Barbara Shellfish Company
559,0ziHzSV4F8f2FDEIYD6EVQ,SZU9c8V2GuREDN5KgyHFJw,4,Santa Barbara Shellfish Company
560,JWzRp6RwZiq0zmBp1JrCYA,SZU9c8V2GuREDN5KgyHFJw,5,Santa Barbara Shellfish Company
561,2pTCaGCg9vfspnPCVXue8Q,SZU9c8V2GuREDN5KgyHFJw,4,Santa Barbara Shellfish Company
562,IviLGgrJnMnKrDEZBSuuPQ,SZU9c8V2GuREDN5KgyHFJw,4,Santa Barbara Shellfish Company
563,-N3H-yiM1-2gT0SQH1JFIA,SZU9c8V2GuREDN5KgyHFJw,3,Santa Barbara Shellfish Company
564,cjtykaRH9_xhnW94SIHYaw,SZU9c8V2GuREDN5KgyHFJw,4,Santa Barbara Shellfish Company
565,8-V2Aeb7ZDIQ07Bf1-GJiw,SZU9c8V2GuREDN5KgyHFJw,3,Santa Barbara Shellfish Company
566,TgCLIZJnI4k0KFgt6hGQeg,SZU9c8V2GuREDN5KgyHFJw,5,Santa Barbara Shellfish Company
567,hYMTe6VxasJd26xFcj0brQ,SZU9c8V2GuREDN5KgyHFJw,1,Santa Barbara Shellfish Company
568,Cbyn8gmXb38onqw1RzHZDQ,SZU9c8V2GuREDN5KgyHFJw,4,Santa Barbara Shellfish Company
569,LtORBLxUc1cMxD7kvN7KXQ,SZU9c8V2GuREDN5KgyHFJw,3,Santa Barbara Shellfish Company
570,UsBxLh14sUpO8SdeqIiGOA,Wy8Hswf2cLQGRZN6armkag,1,Jack in the Box
571,YLtStLD6NVX8dgfWCY7FlA,Wy8Hswf2cLQGRZN6armkag,3,Jack in the Box
572,VQdIO6g3Fxs5jX898SsX7Q,Wy8Hswf2cLQGRZN6armkag,1,Jack in the Box
573,G2XTeQkJDGksAa4dOiATxw,Wy8Hswf2cLQGRZN6armkag,2,Jack in the Box
574,t6oMDTL1KhmVdQz4phXxVA,Wy8Hswf2cLQGRZN6armkag,2,Jack in the Box
575,aSuSgGGB-yryye25Le_goA,Wy8Hswf2cLQGRZN6armkag,1,Jack in the Box
576,MAGS2oAwlQOEZmPEC81Euw,Wy8Hswf2cLQGRZN6armkag,3,Jack in the Box
577,034cPv7513J_15IdRT-HTw,Wy8Hswf2cLQGRZN6armkag,3,Jack in the Box
578,qkSukFHOjhZnjJ32xSDVxg,Wy8Hswf2cLQGRZN6armkag,1,Jack in the Box
579,FX4ByGf6-ruapaq7F6odUA,Wy8Hswf2cLQGRZN6armkag,1,Jack in the Box
580,fUdhtmBXHWjZauog7z8bGA,Wy8Hswf2cLQGRZN6armkag,1,Jack in the Box
581,uHmVBa-zNy2YVgkArD8b7g,Wy8Hswf2cLQGRZN6armkag,4,Jack in the Box
582,1tB2RIPHoraOwvC-uBJE8g,Wy8Hswf2cLQGRZN6armkag,1,Jack in the Box
583,ofhC0OKDyZjI6Rmlei_8_g,Wy8Hswf2cLQGRZN6armkag,1,Jack in the Box
584,K0SUz1T6NFUF3953jTGR2Q,Wy8Hswf2cLQGRZN6armkag,4,Jack in the Box
585,3inG_FUhm28tUJc0zZ2fCg,aY_n9RSaD2Yw09jSFFePew,1,PizzaMan Dan's
586,BP2Hc1bdC_eNZ4Vrj4upNw,aY_n9RSaD2Yw09jSFFePew,5,PizzaMan Dan's
587,62jIlCdZLPAVtXHScZPR-g,aY_n9RSaD2Yw09jSFFePew,4,PizzaMan Dan's
588,3O5i-UsK6xFXP_IwbIR2Bw,aY_n9RSaD2Yw09jSFFePew,3,PizzaMan Dan's
589,OkSaN1bdYc78YloND2NOcA,aY_n9RSaD2Yw09jSFFePew,2,PizzaMan Dan's
590,SfaZ0ro6nHTlFqmesGBWjA,aY_n9RSaD2Yw09jSFFePew,2,PizzaMan Dan's
591,lkO_f8iP86Uxim8ke5Gh5w,aY_n9RSaD2Yw09jSFFePew,5,PizzaMan Dan's
592,87RhM2lJgHatJOTwrzWiJQ,aY_n9RSaD2Yw09jSFFePew,5,PizzaMan Dan's
593,9Sm-7kkRAv2k3boNHzqEDg,aY_n9RSaD2Yw09jSFFePew,5,PizzaMan Dan's
594,Q9Wg6HYFqkwu0cT1CFNKzw,aY_n9RSaD2Yw09jSFFePew,4,PizzaMan Dan's
595,JTygpz1d0XcQhe_0VuGrJQ,aY_n9RSaD2Yw09jSFFePew,5,PizzaMan Dan's
596,RAlad4sSzmefxXBcBBDWgQ,aY_n9RSaD2Yw09jSFFePew,5,PizzaMan Dan's
597,Hmc0nZUe2EZIkzy-2jbbwA,aY_n9RSaD2Yw09jSFFePew,4,PizzaMan Dan's
598,zc0Y5Kny9ioyIVe8793DRQ,aY_n9RSaD2Yw09jSFFePew,1,PizzaMan Dan's
599,kOucxeGKGbZHKM315IvT1w,aY_n9RSaD2Yw09jSFFePew,5,PizzaMan Dan's
600,pdPOkwkhJWsToU0jfUAc4g,aY_n9RSaD2Yw09jSFFePew,5,PizzaMan Dan's
601,uPqNpbyXsUBLCT54jY5CdQ,aY_n9RSaD2Yw09jSFFePew,5,PizzaMan Dan's
602,lvZCzR__3rdOl0o1Z9URwA,aY_n9RSaD2Yw09jSFFePew,1,PizzaMan Dan's
603,C_2mNjl-doRVvsL03_T57Q,18eWJFJbXyR9j_5xfcRLYA,4,Siam Elephant
604,yv-x6ga91bklbhrHFPoRYA,18eWJFJbXyR9j_5xfcRLYA,4,Siam Elephant
605,Y4DwD7NBvDCuB5k5qyAROQ,18eWJFJbXyR9j_5xfcRLYA,5,Siam Elephant
606,Et0qEP5K0oTCpAZ0aULmpw,18eWJFJbXyR9j_5xfcRLYA,3,Siam Elephant
607,sJpbnTVdk-_gqOL1gGeSyw,18eWJFJbXyR9j_5xfcRLYA,5,Siam Elephant
608,pBzPG0QNpsIgzkKhiqYskw,18eWJFJbXyR9j_5xfcRLYA,5,Siam Elephant
609,TDOP6oM0Ke3DeiX09bxnYg,18eWJFJbXyR9j_5xfcRLYA,5,Siam Elephant
610,_ABmyWxQzkGMZiFYnJhLAg,18eWJFJbXyR9j_5xfcRLYA,5,Siam Elephant
611,Nj1zUW8IBiEU-vplqO8-Ew,18eWJFJbXyR9j_5xfcRLYA,5,Siam Elephant
612,Qv6QWAPt4TkQ-Sjneb02TA,18eWJFJbXyR9j_5xfcRLYA,5,Siam Elephant
613,ruykibf00mHZhJOcOTgenw,18eWJFJbXyR9j_5xfcRLYA,5,Siam Elephant
614,vmct6SMzG2vP-L15mmxG3A,18eWJFJbXyR9j_5xfcRLYA,1,Siam Elephant
615,DeTOL-q2fC9smtFLK-KNyw,18eWJFJbXyR9j_5xfcRLYA,4,Siam Elephant
616,kPKlDC-DkWN522ncok4CVA,18eWJFJbXyR9j_5xfcRLYA,5,Siam Elephant
617,BOMiDxX9f_2YkJJTh_Ljmw,18eWJFJbXyR9j_5xfcRLYA,3,Siam Elephant
618,kxU1WIMRKzg6rRLIt3J8Qg,18eWJFJbXyR9j_5xfcRLYA,4,Siam Elephant
619,d0nVNx9odWX6X07y39zC5Q,18eWJFJbXyR9j_5xfcRLYA,5,Siam Elephant
620,zrrt2HRQdiM9IJGyeJoYag,18eWJFJbXyR9j_5xfcRLYA,4,Siam Elephant
621,RKY325Zh0QO462quis6mTw,18eWJFJbXyR9j_5xfcRLYA,5,Siam Elephant
622,qEg1IkPulc8ZRCKtI-AH6A,18eWJFJbXyR9j_5xfcRLYA,3,Siam Elephant
623,4B9jpU-JZ7tMn7JXiFojhw,18eWJFJbXyR9j_5xfcRLYA,3,Siam Elephant
624,w922oEkQZVkCI51C6VI72A,18eWJFJbXyR9j_5xfcRLYA,5,Siam Elephant
625,_p3dE5VX3jVqQdUiVC0QYg,18eWJFJbXyR9j_5xfcRLYA,5,Siam Elephant
626,sZTxJMS0co1D1k8aZCukBg,18eWJFJbXyR9j_5xfcRLYA,4,Siam Elephant
627,ZSaMRSTRWaxOcFx46NcXOQ,18eWJFJbXyR9j_5xfcRLYA,5,Siam Elephant
628,2fdS5bILLVQMdy4R8CtTqQ,18eWJFJbXyR9j_5xfcRLYA,4,Siam Elephant
629,BsK1jETaK16Qko6wLO5hpA,18eWJFJbXyR9j_5xfcRLYA,5,Siam Elephant
630,SqiADFY_uoGowo_4X5MwgA,18eWJFJbXyR9j_5xfcRLYA,5,Siam Elephant
631,q_QZ6CZwcWg7X7icQR4OHA,18eWJFJbXyR9j_5xfcRLYA,4,Siam Elephant
632,32okG-D7Efe3bsqbH3OV0g,18eWJFJbXyR9j_5xfcRLYA,5,Siam Elephant
633,BGPZ-_0xWvK3PJG9L5ubyQ,18eWJFJbXyR9j_5xfcRLYA,5,Siam Elephant
634,IKWl-p8kXFMRsPtUggYXSg,18eWJFJbXyR9j_5xfcRLYA,5,Siam Elephant
635,g8XzWQH7V52g4Rf435FcJA,18eWJFJbXyR9j_5xfcRLYA,5,Siam Elephant
636,KPdjIdXu2U6s5R8sNW0v_g,18eWJFJbXyR9j_5xfcRLYA,5,Siam Elephant
637,UAjYNzypkXAiqbV12GK7VQ,18eWJFJbXyR9j_5xfcRLYA,5,Siam Elephant
638,OMHb-emRAedY4zHG-g7dJg,18eWJFJbXyR9j_5xfcRLYA,5,Siam Elephant
639,WlzI32M_6wmB72H78o6b4A,18eWJFJbXyR9j_5xfcRLYA,5,Siam Elephant
640,wzI9bc058jid558rwbMPxQ,18eWJFJbXyR9j_5xfcRLYA,5,Siam Elephant
641,gZybCTCtK7-NMru1UtBeFg,18eWJFJbXyR9j_5xfcRLYA,5,Siam Elephant
642,3y-zYCDXVKWAM_xTJxinZw,18eWJFJbXyR9j_5xfcRLYA,4,Siam Elephant
643,CC_8nD1QdA_MZN8r0NoPGw,18eWJFJbXyR9j_5xfcRLYA,5,Siam Elephant
644,YdoiyM2IeN4ymZOKA156HA,18eWJFJbXyR9j_5xfcRLYA,5,Siam Elephant
645,iEqqlUAXY1HQn7vEzS2N2Q,18eWJFJbXyR9j_5xfcRLYA,4,Siam Elephant
646,23Ia2ILg4g4Lz22HzKqYcA,18eWJFJbXyR9j_5xfcRLYA,5,Siam Elephant
647,kfCMybbufiMJfyOZ7Lb76Q,18eWJFJbXyR9j_5xfcRLYA,5,Siam Elephant
648,mASI6xHnc_WUWG7gZKXa5Q,18eWJFJbXyR9j_5xfcRLYA,5,Siam Elephant
649,Eakcv5aDe227au8a_BAvXA,18eWJFJbXyR9j_5xfcRLYA,5,Siam Elephant
650,qYNBqUN5AtISkgzEkBnyhw,18eWJFJbXyR9j_5xfcRLYA,5,Siam Elephant
651,cxmXMKIaDgbkpgh3ai-n0A,18eWJFJbXyR9j_5xfcRLYA,2,Siam Elephant
652,Ue7CQEYntvEIORCNH5hijA,18eWJFJbXyR9j_5xfcRLYA,2,Siam Elephant
653,rXxpfRVkkowoOYM-8jlidw,18eWJFJbXyR9j_5xfcRLYA,5,Siam Elephant
654,nF7BmgaWSFjYbBXJL1AKnA,18eWJFJbXyR9j_5xfcRLYA,5,Siam Elephant
655,kmevofNSqHaaOyuG1TA7qA,18eWJFJbXyR9j_5xfcRLYA,5,Siam Elephant
656,y1qttqfxmCFiAtnjYjAayA,18eWJFJbXyR9j_5xfcRLYA,5,Siam Elephant
657,ZAmbOC1g7zQEy4bZywsa6A,18eWJFJbXyR9j_5xfcRLYA,5,Siam Elephant
658,CDquiNx_duRJ0GtuC5tyRg,18eWJFJbXyR9j_5xfcRLYA,4,Siam Elephant
659,fx3eVilxD0hJ8k1_palgVA,18eWJFJbXyR9j_5xfcRLYA,5,Siam Elephant
660,NXcOAE5UUR0atoFheC1orA,18eWJFJbXyR9j_5xfcRLYA,5,Siam Elephant
661,smXasZjytOOer8FmpEwRZQ,18eWJFJbXyR9j_5xfcRLYA,4,Siam Elephant
662,bOP_49v5ppyZ2Q20B25UBw,18eWJFJbXyR9j_5xfcRLYA,5,Siam Elephant
663,4sQ90eG7IKphXn2KOPboxQ,18eWJFJbXyR9j_5xfcRLYA,5,Siam Elephant
664,i8UVDW-OpJgalX6AzyCohw,18eWJFJbXyR9j_5xfcRLYA,4,Siam Elephant
665,LFiLbQ6rNNjHS3mWwDmKEA,18eWJFJbXyR9j_5xfcRLYA,5,Siam Elephant
666,RAOZ3SzKlmxY3iDIlBb0dw,18eWJFJbXyR9j_5xfcRLYA,4,Siam Elephant
667,4Rw9xNjMWupPcJDeQFdpYg,18eWJFJbXyR9j_5xfcRLYA,4,Siam Elephant
668,7bmZQxNkWSoreIXS7Jy9cQ,18eWJFJbXyR9j_5xfcRLYA,4,Siam Elephant
669,er1d58djmb5gQtuE2oXUUg,18eWJFJbXyR9j_5xfcRLYA,5,Siam Elephant
670,2f1ztevVUKfLSVhamzh5Sw,18eWJFJbXyR9j_5xfcRLYA,3,Siam Elephant
671,N1kBTC4fV0DKmlZyEEzFtQ,18eWJFJbXyR9j_5xfcRLYA,5,Siam Elephant
672,AUqVy-HW2N3orlu7DliCTQ,18eWJFJbXyR9j_5xfcRLYA,5,Siam Elephant
673,qSNUvp6l7kkKXdQH6KhngQ,18eWJFJbXyR9j_5xfcRLYA,4,Siam Elephant
674,8qG3UKuEblsaqPeQ7r-0ww,18eWJFJbXyR9j_5xfcRLYA,5,Siam Elephant
675,DB-idl7LJS8jcKOC3EnspQ,18eWJFJbXyR9j_5xfcRLYA,4,Siam Elephant
676,m_aRT1qcvwIpMXEkiR4F4w,18eWJFJbXyR9j_5xfcRLYA,4,Siam Elephant
677,RKXcV7d-eM7MdJ69r6V9Bw,18eWJFJbXyR9j_5xfcRLYA,3,Siam Elephant
678,PvRbxF_lZGetpX7oaQn-AA,18eWJFJbXyR9j_5xfcRLYA,5,Siam Elephant
679,N8QU_gjLvPTGx-pldxC59A,18eWJFJbXyR9j_5xfcRLYA,5,Siam Elephant
680,XMyuOHbf6l6t3kLbxFbvBA,18eWJFJbXyR9j_5xfcRLYA,5,Siam Elephant
681,dpidfZbryC8D4hS0NYYOxQ,18eWJFJbXyR9j_5xfcRLYA,1,Siam Elephant
682,r86XWaf-9mj2xZT9Ws3S6w,18eWJFJbXyR9j_5xfcRLYA,3,Siam Elephant
683,wErMHt-GKswG9yBWpyV7tw,18eWJFJbXyR9j_5xfcRLYA,5,Siam Elephant
684,Wsai6aB0WzIoFZ-bwvrC3Q,18eWJFJbXyR9j_5xfcRLYA,5,Siam Elephant
685,U50_xSqkzq8NTGHb7bkqLQ,18eWJFJbXyR9j_5xfcRLYA,4,Siam Elephant
686,klVVXdFPCoCd5XZzipHgSQ,18eWJFJbXyR9j_5xfcRLYA,4,Siam Elephant
687,eY4Pa_aQTPZqXJjh0zqacg,18eWJFJbXyR9j_5xfcRLYA,4,Siam Elephant
688,QacYrFyCrFLmC726YEEBsA,29YqJwOGEuAWqlHZxMc1OA,1,Paradise Cafe
689,bnDnNy1RaJXY-12Sh3D0WA,29YqJwOGEuAWqlHZxMc1OA,4,Paradise Cafe
690,eE44UBdsymNSnaMnIDwwOQ,29YqJwOGEuAWqlHZxMc1OA,4,Paradise Cafe
691,a_iFcnIHwsb9ww81kRYirA,29YqJwOGEuAWqlHZxMc1OA,5,Paradise Cafe
692,XCsZ3hWa_6oP1WkWvK7pmg,29YqJwOGEuAWqlHZxMc1OA,5,Paradise Cafe
693,UZ6YOaTiZ1lTZWKASIkVuA,29YqJwOGEuAWqlHZxMc1OA,3,Paradise Cafe
694,wOiu6QKR2U6tpQCftpGnMg,29YqJwOGEuAWqlHZxMc1OA,5,Paradise Cafe
695,8tMkBiz7JotD499q9vNiMg,29YqJwOGEuAWqlHZxMc1OA,5,Paradise Cafe
696,SpPCjUqNWaT2yflt57hcFQ,29YqJwOGEuAWqlHZxMc1OA,2,Paradise Cafe
697,B5s_DCLVrBLrL8U6TEVlwA,29YqJwOGEuAWqlHZxMc1OA,4,Paradise Cafe
698,cMlB7Qm5Wiq_U3cJ1-wlUQ,29YqJwOGEuAWqlHZxMc1OA,3,Paradise Cafe
699,KPrZQLz7jOek8eC2WlhTSA,29YqJwOGEuAWqlHZxMc1OA,4,Paradise Cafe
700,D3zCarGWAVWk8Rt2d-81zA,29YqJwOGEuAWqlHZxMc1OA,3,Paradise Cafe
701,4QzW8nxxK5KtyaTdlvCByg,29YqJwOGEuAWqlHZxMc1OA,1,Paradise Cafe
702,VQ_d7kvLpTnir2hiMQ7Kdg,29YqJwOGEuAWqlHZxMc1OA,4,Paradise Cafe
703,k8NKicrgsJTe1M2_Vd0qGg,29YqJwOGEuAWqlHZxMc1OA,4,Paradise Cafe
704,yUmVJPgv-Bkkw0R4yobE9A,29YqJwOGEuAWqlHZxMc1OA,1,Paradise Cafe
705,UOMbV4S0qB8hdeO16QsOUg,29YqJwOGEuAWqlHZxMc1OA,2,Paradise Cafe
706,QlQi4_DjTmpz5FxAyQqeHA,29YqJwOGEuAWqlHZxMc1OA,4,Paradise Cafe
707,neFu45I_8L2wRaar1SGy_g,29YqJwOGEuAWqlHZxMc1OA,5,Paradise Cafe
708,xsGzNrgevS7SZps--J2WsQ,29YqJwOGEuAWqlHZxMc1OA,3,Paradise Cafe
709,8d07A7sjTziLmWJ0Vgq7AQ,29YqJwOGEuAWqlHZxMc1OA,4,Paradise Cafe
710,2_4TJ6wbP-s6yXqPNpc2Pw,29YqJwOGEuAWqlHZxMc1OA,5,Paradise Cafe
711,fCAFCx29dz4yCIKnqW_YvA,29YqJwOGEuAWqlHZxMc1OA,4,Paradise Cafe
712,einppRlqMtnbRfIV7T5LKA,29YqJwOGEuAWqlHZxMc1OA,1,Paradise Cafe
713,cvUQnVrkkEswgZhqx4J7EQ,29YqJwOGEuAWqlHZxMc1OA,5,Paradise Cafe
714,MkpvBKh2X8mFx6Yhg6KrUw,29YqJwOGEuAWqlHZxMc1OA,3,Paradise Cafe
715,rTB2UhWGpsLMQo5kCzX39A,29YqJwOGEuAWqlHZxMc1OA,4,Paradise Cafe
716,UhPg1mcbIohafYciFlv5Ww,29YqJwOGEuAWqlHZxMc1OA,4,Paradise Cafe
717,ucaGLIUS56KyQVTrCkKoTg,29YqJwOGEuAWqlHZxMc1OA,2,Paradise Cafe
718,GXn4ZsasLKh0qZ5g3nIqcQ,29YqJwOGEuAWqlHZxMc1OA,5,Paradise Cafe
719,d9tgb-9jIfnEGVq2K4i6wg,29YqJwOGEuAWqlHZxMc1OA,5,Paradise Cafe
720,uw0gukKYps-fHdfQNJUGIg,29YqJwOGEuAWqlHZxMc1OA,2,Paradise Cafe
721,bUJEwe2PoCL0OsANHAp_zA,29YqJwOGEuAWqlHZxMc1OA,5,Paradise Cafe
722,MH0ontUj1J0ZYJK2Hm_Ieg,29YqJwOGEuAWqlHZxMc1OA,4,Paradise Cafe
723,rYs7TdfxOASi9av8DuyxAA,29YqJwOGEuAWqlHZxMc1OA,1,Paradise Cafe
724,PrHAdyBnG5A8QuWhyxkpXQ,29YqJwOGEuAWqlHZxMc1OA,3,Paradise Cafe
725,97cFiv0jRXYETlCHcQk7wA,29YqJwOGEuAWqlHZxMc1OA,3,Paradise Cafe
726,xFESLP3jErZdJD-SqYw8bg,29YqJwOGEuAWqlHZxMc1OA,2,Paradise Cafe
727,L0shMPxQQKHrczjGbmFJyA,29YqJwOGEuAWqlHZxMc1OA,3,Paradise Cafe
728,WKcTNd-D-fb4RapE0onY1g,29YqJwOGEuAWqlHZxMc1OA,3,Paradise Cafe
729,ZnOApjtV9ZQR778Y3IseYA,29YqJwOGEuAWqlHZxMc1OA,3,Paradise Cafe
730,1D7Tsq0k066YhfurEQoubQ,29YqJwOGEuAWqlHZxMc1OA,2,Paradise Cafe
731,--KMTwCrhKKUmr7riuS4WQ,29YqJwOGEuAWqlHZxMc1OA,2,Paradise Cafe
732,1Q4JkINFU319KGMjsbnaTg,29YqJwOGEuAWqlHZxMc1OA,5,Paradise Cafe
733,w_gah2305gFURiYA4Le6GQ,29YqJwOGEuAWqlHZxMc1OA,3,Paradise Cafe
734,DFV_n-igTwGk48YGngkTLA,29YqJwOGEuAWqlHZxMc1OA,1,Paradise Cafe
735,8Mcisy3hFI9zYx1HbDopsA,29YqJwOGEuAWqlHZxMc1OA,1,Paradise Cafe
736,Dzew1ICfw8DoDqmGrWHkKg,29YqJwOGEuAWqlHZxMc1OA,5,Paradise Cafe
737,WfGQDoGMvqzYwzgik9RFyQ,29YqJwOGEuAWqlHZxMc1OA,3,Paradise Cafe
738,3ach6A2_U9N9Ptt7apy_XA,29YqJwOGEuAWqlHZxMc1OA,5,Paradise Cafe
739,ASFi-Pa4nTkpEVWqiSbcXw,29YqJwOGEuAWqlHZxMc1OA,3,Paradise Cafe
740,YjJNgb2nJ1AcTvjnJpQehw,29YqJwOGEuAWqlHZxMc1OA,4,Paradise Cafe
741,brgZzmFWnMcXvANMtT-CWg,29YqJwOGEuAWqlHZxMc1OA,3,Paradise Cafe
742,6QyWkSwOY_3Y9da9adwyzg,29YqJwOGEuAWqlHZxMc1OA,5,Paradise Cafe
743,e9n8Ua0tCDj74SajTF5GZQ,29YqJwOGEuAWqlHZxMc1OA,5,Paradise Cafe
744,1fxhn06y0VlgIlaIfNrMaQ,29YqJwOGEuAWqlHZxMc1OA,2,Paradise Cafe
745,dVjiUA7Ha-0MuuK0OqSJUg,29YqJwOGEuAWqlHZxMc1OA,4,Paradise Cafe
746,qouBraBPVMWmY3UlBvZXtw,29YqJwOGEuAWqlHZxMc1OA,4,Paradise Cafe
747,cpp89UW0imv45y3a_O444w,34Eqv8jXgxg_EEwcsNgeeg,5,Backyard Bowls
748,RMmcPwhkkivzm80a2rs9LQ,34Eqv8jXgxg_EEwcsNgeeg,5,Backyard Bowls
749,ix98mVCMXyegBaD3xb1oaA,34Eqv8jXgxg_EEwcsNgeeg,5,Backyard Bowls
750,MKK6-JTqG9Dz3gcXWUQDCQ,34Eqv8jXgxg_EEwcsNgeeg,5,Backyard Bowls
751,h_1alJcD-iLHECZ36FOG2g,34Eqv8jXgxg_EEwcsNgeeg,5,Backyard Bowls
752,8CX6lOuAZG4_QoazHp0nEw,34Eqv8jXgxg_EEwcsNgeeg,4,Backyard Bowls
753,E-Rsb-eqtAr-7J2V25YXUw,34Eqv8jXgxg_EEwcsNgeeg,5,Backyard Bowls
754,yQzwe-X4PrSW6J1lid_2mw,34Eqv8jXgxg_EEwcsNgeeg,4,Backyard Bowls
755,W1b5tQZzFN5KinOwypQDig,34Eqv8jXgxg_EEwcsNgeeg,4,Backyard Bowls
756,bsYRqgL-P_10cLzdhmCLAQ,34Eqv8jXgxg_EEwcsNgeeg,5,Backyard Bowls
757,k9NhUrSG5iV4ORKBEo1HBw,34Eqv8jXgxg_EEwcsNgeeg,5,Backyard Bowls
758,QGtB0WPXNvik52ljwKb56A,34Eqv8jXgxg_EEwcsNgeeg,1,Backyard Bowls
759,RmUYowtz-Fj2SwHxJu31Xw,34Eqv8jXgxg_EEwcsNgeeg,5,Backyard Bowls
760,a7W9hSl2pflQSZOSLxAByg,34Eqv8jXgxg_EEwcsNgeeg,5,Backyard Bowls
761,pWpp8CYczLtNzYh5_YbBfg,34Eqv8jXgxg_EEwcsNgeeg,4,Backyard Bowls
762,QA2OnZ7X6YVnmbbjl8WBqw,34Eqv8jXgxg_EEwcsNgeeg,4,Backyard Bowls
763,Ebb09zdxbWTmRYezJctgNw,34Eqv8jXgxg_EEwcsNgeeg,5,Backyard Bowls
764,ezfjpyJ_XQO7aJp49T0aGg,34Eqv8jXgxg_EEwcsNgeeg,5,Backyard Bowls
765,OjwFitqw-UNCmkeZEce8EQ,34Eqv8jXgxg_EEwcsNgeeg,4,Backyard Bowls
766,Oj3kf-aR-srZ8EbK52ddnQ,34Eqv8jXgxg_EEwcsNgeeg,5,Backyard Bowls
767,EzHVkq_aplBXpLre5lqJ8g,34Eqv8jXgxg_EEwcsNgeeg,3,Backyard Bowls
768,QQ0hK1RQM7FdQafZe-uyIA,34Eqv8jXgxg_EEwcsNgeeg,5,Backyard Bowls
769,S7Go9U1I_OB_HGZzKNMJ3A,34Eqv8jXgxg_EEwcsNgeeg,5,Backyard Bowls
770,c8IXI-4nQjMIXIkrYKTWGA,34Eqv8jXgxg_EEwcsNgeeg,4,Backyard Bowls
771,3NKdTeG6A0EBHucuZ-3zAQ,34Eqv8jXgxg_EEwcsNgeeg,5,Backyard Bowls
772,O_OfOHmXb01YWwlU1NlF2A,34Eqv8jXgxg_EEwcsNgeeg,5,Backyard Bowls
773,6ShGPflcTo6SmLvXiuIWMQ,34Eqv8jXgxg_EEwcsNgeeg,5,Backyard Bowls
774,_O8i06dJM4NTIVHy26bjuQ,34Eqv8jXgxg_EEwcsNgeeg,2,Backyard Bowls
775,biec0oq6IJpdfl-ksJeddw,34Eqv8jXgxg_EEwcsNgeeg,4,Backyard Bowls
776,SiSmEfmlxgPPr1isLwW_Xw,34Eqv8jXgxg_EEwcsNgeeg,5,Backyard Bowls
777,G-syCQQo80B0f8f4iikF7A,34Eqv8jXgxg_EEwcsNgeeg,4,Backyard Bowls
778,YNnK0v_DVDtbApxD3cAd9Q,34Eqv8jXgxg_EEwcsNgeeg,5,Backyard Bowls
779,ruLA2PDbQDTz8dW1SbY9cw,34Eqv8jXgxg_EEwcsNgeeg,5,Backyard Bowls
780,eIa4QJXp5ZNmuFORnuPvDA,34Eqv8jXgxg_EEwcsNgeeg,4,Backyard Bowls
781,ECdP1YgUTibuObMCghFl9A,34Eqv8jXgxg_EEwcsNgeeg,5,Backyard Bowls
782,U5xgpvR_CYazikkzF7uQYw,34Eqv8jXgxg_EEwcsNgeeg,5,Backyard Bowls
783,TqQuAaJ7dgdN91T-05LN2Q,34Eqv8jXgxg_EEwcsNgeeg,5,Backyard Bowls
784,tmNH1F2uXvVcV675W7JLpQ,34Eqv8jXgxg_EEwcsNgeeg,5,Backyard Bowls
785,GLCcS7HGPa7MD997xq5W9w,34Eqv8jXgxg_EEwcsNgeeg,4,Backyard Bowls
786,LJc2B_ZqWWdtR1lvl4_qrg,34Eqv8jXgxg_EEwcsNgeeg,5,Backyard Bowls
787,q9EOMp2Raca3mXedSml79g,34Eqv8jXgxg_EEwcsNgeeg,4,Backyard Bowls
788,L_h-7D3VYLdGU-vaaxj3HQ,34Eqv8jXgxg_EEwcsNgeeg,4,Backyard Bowls
789,cDjosgDqu2s2LIWZtHWlAQ,34Eqv8jXgxg_EEwcsNgeeg,1,Backyard Bowls
790,pmRjjq2Be38GF3b1B8ZDhA,34Eqv8jXgxg_EEwcsNgeeg,4,Backyard Bowls
791,nZB33t0RFtq_jTxJJJ6wfA,34Eqv8jXgxg_EEwcsNgeeg,4,Backyard Bowls
792,3tTLU3lKYgOr_HY1gqsZXA,34Eqv8jXgxg_EEwcsNgeeg,5,Backyard Bowls
793,jNWFoAh2QNr2G40d8xsTyA,34Eqv8jXgxg_EEwcsNgeeg,4,Backyard Bowls
794,vMYKQeuuC9py7VkRCdAquQ,34Eqv8jXgxg_EEwcsNgeeg,5,Backyard Bowls
795,oQq_Q_rdZDwiC2-W-jdFMA,34Eqv8jXgxg_EEwcsNgeeg,5,Backyard Bowls
796,d54E8tpB7335OdUXkVsV7A,34Eqv8jXgxg_EEwcsNgeeg,2,Backyard Bowls
797,efMDfLm2k7LY6l5sg4t8fQ,34Eqv8jXgxg_EEwcsNgeeg,4,Backyard Bowls
798,_rJJssyGtmLm0jqw2DYLSA,34Eqv8jXgxg_EEwcsNgeeg,5,Backyard Bowls
799,ovpj9rUjj_SpDBGwaFWoQg,34Eqv8jXgxg_EEwcsNgeeg,4,Backyard Bowls
800,kSP2RloJvJ8KD09KXNC3Sg,34Eqv8jXgxg_EEwcsNgeeg,5,Backyard Bowls
